Module (or Feature),Analysis,P value,Q value,Direction
globalmet.globalmet_mod21,Longitudinal analysis - 2|3 shape,0.0022036012145376154,0.007524491952079663,Mild
globalmet.globalmet_mod21,Longitudinal analysis - 2|4 average,1.8629232847519654e-5,2.1534709530160334e-4,Severe
globalmet.globalmet_mod21,Longitudinal analysis - 2|4 shape,1.3457090804267804e-14,8.074254482560682e-13,Mild
globalmet.globalmet_mod21,Longitudinal analysis - 2|5 average,0.01997070009721925,0.06518933192356544,Severe
globalmet.globalmet_mod21,Longitudinal analysis - 2|5 shape,1.969956475564827e-12,6.834350654148952e-11,Mild
globalmet.globalmet_mod21,Longitudinal analysis - 3|4 average,2.1803383504783948e-7,4.36067670095679e-6,Mild
globalmet.globalmet_mod21,Longitudinal analysis - 3|4 shape,1.6583294237501177e-4,8.493882414329872e-4,Mild
globalmet.globalmet_mod21,Longitudinal analysis - 3|5 average,0.0014479618499983241,0.00821816185134184,Mild
globalmet.globalmet_mod21,Longitudinal analysis - 3|5 shape,6.579234317372226e-6,4.847856865432167e-5,Mild
globalmet.globalmet_mod21,Longitudinal analysis - 4|5 average,0.38846657540733,0.5362651532427778,Severe
globalmet.globalmet_mod21,Longitudinal analysis - 4|5 shape,0.030134211782215224,0.06235565996729571,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 1|2 average,0.0472623625627958,0.11886342680463613,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 1|2 shape,1.5633363621510897e-8,2.1208618012255762e-7,Severe
globalmet.globalmet_mod22,Longitudinal analysis - 1|3 average,0.5423688427572501,0.6656825655882364,Severe
globalmet.globalmet_mod22,Longitudinal analysis - 1|3 shape,8.470989702921725e-6,5.9296927920452074e-5,Severe
globalmet.globalmet_mod22,Longitudinal analysis - 1|4 average,5.75012372726348e-4,0.0038334158181756533,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 1|4 shape,6.397537218836357e-13,2.6869656319112698e-11,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 1|5 average,0.05518891946460283,0.13161857376618558,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 1|5 shape,0.29040634654075925,0.37186178520463076,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 2|3 average,0.0017023441595041626,0.009325885395544544,Severe
globalmet.globalmet_mod22,Longitudinal analysis - 2|3 shape,0.3022496757994385,0.38121580731460714,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 2|4 average,0.02672210845014918,0.08113218469201919,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 2|4 shape,0.0010757405198933527,0.004183435355140816,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 2|5 average,0.5355977187613399,0.6616207114110669,Severe
globalmet.globalmet_mod22,Longitudinal analysis - 2|5 shape,0.059756490600244225,0.10589757827891381,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 3|4 average,1.2199874950970887e-5,1.5219645978438928e-4,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 3|4 shape,0.00477799881984767,0.01413210918546494,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 3|5 average,0.001862421258898172,0.010028422163297848,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 3|5 shape,0.6737390174686284,0.7410672735562829,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 4|5 average,0.7324561032853831,0.8203356712727183,Mild
globalmet.globalmet_mod22,Longitudinal analysis - 4|5 shape,0.18620542532259346,0.26332080348649584,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 1|2 average,0.010598922256142259,0.039983958211794145,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 1|2 shape,0.03468804724042328,0.07004317231239315,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 1|3 average,0.01779734020354469,0.05977312594461121,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 1|3 shape,0.33374267282786,0.40629542779043826,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 1|4 average,0.13565744822029197,0.26296674578087365,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 1|4 shape,0.012174118361984312,0.031177620195325675,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 1|5 average,0.014853481104682511,0.051351300814486515,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 1|5 shape,0.20187424808656568,0.2798256904170217,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 2|3 average,0.23464687941102622,0.39263621256028286,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 2|3 shape,0.07542882289007115,0.12878091712938977,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 2|4 average,0.41578637825878917,0.559308067359016,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 2|4 shape,0.20369227685334762,0.28049428288001965,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 2|5 average,0.4418481560660372,0.583573036313634,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 2|5 shape,0.039330018395440924,0.07612261624924051,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 3|4 average,0.9204872385690317,0.9506671480303114,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 3|4 shape,0.006980531659315548,0.019918241298706403,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 3|5 average,0.8100564372190279,0.8723684708512608,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 3|5 shape,0.5741203869199625,0.647836446913478,Mild
globalmet.globalmet_mod23,Longitudinal analysis - 4|5 average,0.8977510679340973,0.9346719789382067,Severe
globalmet.globalmet_mod23,Longitudinal analysis - 4|5 shape,0.01266871279280097,0.031861433371116216,Mild
globalmet.globalmet_mod24,Longitudinal analysis - 1|2 average,0.030895808251736365,0.08908173546267237,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 1|2 shape,0.0016759699554270155,0.006120933750255187,Mild
globalmet.globalmet_mod24,Longitudinal analysis - 1|3 average,0.11200374025875037,0.22725396574239207,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 1|3 shape,0.5101028886026869,0.5869677074332288,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 1|4 average,3.870611286350191e-12,2.868806012236024e-10,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 1|4 shape,8.981395488600335e-4,0.0036547777935529396,Mild
globalmet.globalmet_mod24,Longitudinal analysis - 1|5 average,9.24572823549312e-10,3.88320585890711e-8,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 1|5 shape,0.016085880065499637,0.037955447345560944,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 2|3 average,0.24807323186843225,0.40646589356856255,Mild
globalmet.globalmet_mod24,Longitudinal analysis - 2|3 shape,0.16396867096662482,0.24232871334321493,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 2|4 average,1.1746483770890709e-8,3.7001423878305733e-7,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 2|4 shape,0.06655020961729807,0.11597961842018752,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 2|5 average,7.453256533977685e-5,6.652346910751332e-4,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 2|5 shape,0.014055586788961794,0.03493104409091097,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 3|4 average,1.9215266256845758e-9,7.336738025341108e-8,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 3|4 shape,0.00299243533257008,0.009896242832121524,Mild
globalmet.globalmet_mod24,Longitudinal analysis - 3|5 average,8.470573952872289e-7,1.4620442713176828e-5,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 3|5 shape,0.06124688664989515,0.10763051210441826,Severe
globalmet.globalmet_mod24,Longitudinal analysis - 4|5 average,0.12702752315324356,0.25168230589170093,Mild
globalmet.globalmet_mod24,Longitudinal analysis - 4|5 shape,0.004477323555728981,0.013431970667186943,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 1|2 average,0.7923168348089062,0.861629244555267,Mild
globalmet.globalmet_mod25,Longitudinal analysis - 1|2 shape,0.9053909581241386,0.9207365675838698,Mild
globalmet.globalmet_mod25,Longitudinal analysis - 1|3 average,0.09597760862970954,0.20358886679029298,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 1|3 shape,0.10907698583543608,0.17552618410300058,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 1|4 average,0.3806835126504631,0.5300124043531309,Mild
globalmet.globalmet_mod25,Longitudinal analysis - 1|4 shape,1.0487109909393977e-5,7.220633052369623e-5,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 1|5 average,0.7187790288110113,0.8122525347998872,Mild
globalmet.globalmet_mod25,Longitudinal analysis - 1|5 shape,0.021696228005187577,0.04847029660733395,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 2|3 average,0.11613631041574672,0.23418911650851165,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 2|3 shape,0.20978446790065203,0.287939465745993,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 2|4 average,0.33189667817771407,0.49548556220843565,Mild
globalmet.globalmet_mod25,Longitudinal analysis - 2|4 shape,6.689534737555873e-5,3.9571895630612205e-4,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 2|5 average,0.7490132934482632,0.8329715355205751,Mild
globalmet.globalmet_mod25,Longitudinal analysis - 2|5 shape,0.009528100320879125,0.02565257778698226,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 3|4 average,0.23517767271423062,0.39300247694951007,Mild
globalmet.globalmet_mod25,Longitudinal analysis - 3|4 shape,9.141478486804641e-4,0.003656591394721857,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 3|5 average,0.5431124424005611,0.6656825655882364,Mild
globalmet.globalmet_mod25,Longitudinal analysis - 3|5 shape,0.04399325637891888,0.08388687489022575,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 4|5 average,0.709446787544397,0.8038695614262052,Severe
globalmet.globalmet_mod25,Longitudinal analysis - 4|5 shape,0.868953300776004,0.8901472837217601,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 1|2 average,0.4388115845896239,0.5813907429894071,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 1|2 shape,0.2914056469438489,0.37200720886448796,Severe
globalmet.globalmet_mod26,Longitudinal analysis - 1|3 average,0.40155293033174766,0.5481654303553651,Severe
globalmet.globalmet_mod26,Longitudinal analysis - 1|3 shape,0.004924665503436688,0.014464052527576286,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 1|4 average,4.217105354172024e-4,0.002985141992279073,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 1|4 shape,8.053778118905066e-6,5.7331979829493695e-5,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 1|5 average,0.1314146708714405,0.25711566040064443,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 1|5 shape,1.5275594548744818e-4,8.121202165155473e-4,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 2|3 average,0.9872435509837034,0.9903876387256897,Severe
globalmet.globalmet_mod26,Longitudinal analysis - 2|3 shape,7.053549606261625e-5,4.058206622780661e-4,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 2|4 average,0.0014275324986947645,0.008175867947070014,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 2|4 shape,1.9682712403329223e-8,2.5833560029369607e-7,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 2|5 average,0.2450928823757815,0.404210774598802,Severe
globalmet.globalmet_mod26,Longitudinal analysis - 2|5 shape,3.545165724832455e-6,2.8093766121313792e-5,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 3|4 average,0.002215283137031266,0.011534118812642128,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 3|4 shape,0.03527545325142964,0.07063839020722355,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 3|5 average,0.058802542650802245,0.13719452722038175,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 3|5 shape,0.004268076187619395,0.012942289029567263,Mild
globalmet.globalmet_mod26,Longitudinal analysis - 4|5 average,0.908316855056549,0.9411835833645161,Severe
globalmet.globalmet_mod26,Longitudinal analysis - 4|5 shape,0.214787111059619,0.29361889324651913,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 1|2 average,0.2186812156854118,0.37718048847342595,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 1|2 shape,0.008257161501385585,0.022966939275377123,Severe
globalmet.globalmet_mod27,Longitudinal analysis - 1|3 average,0.17286822031923693,0.3143058551258853,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 1|3 shape,0.9546032526365755,0.956881542022343,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 1|4 average,4.81200630406467e-7,8.758198468527469e-6,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 1|4 shape,2.7495409440858215e-5,1.7235928306209627e-4,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 1|5 average,0.14814407697710077,0.28154077977548564,Severe
globalmet.globalmet_mod27,Longitudinal analysis - 1|5 shape,1.270403539524025e-6,1.1116030970835219e-5,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 2|3 average,0.6952504253970733,0.7949324283124432,Severe
globalmet.globalmet_mod27,Longitudinal analysis - 2|3 shape,0.16425906129254947,0.24232871334321493,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 2|4 average,3.317683204544816e-8,8.53118538311524e-7,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 2|4 shape,1.376040886879464e-7,1.4096028597301825e-6,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 2|5 average,0.3769295624929144,0.5289892136896522,Severe
globalmet.globalmet_mod27,Longitudinal analysis - 2|5 shape,6.658005084797002e-8,7.170159322089079e-7,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 3|4 average,1.108332669957078e-6,1.887161032629619e-5,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 3|4 shape,1.3391559611639313e-5,9.071701672400825e-5,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 3|5 average,0.7737917976556946,0.8515088777695853,Severe
globalmet.globalmet_mod27,Longitudinal analysis - 3|5 shape,7.232732432102529e-7,6.903971867006959e-6,Mild
globalmet.globalmet_mod27,Longitudinal analysis - 4|5 average,0.09821201069848352,0.20707483492408002,Severe
globalmet.globalmet_mod27,Longitudinal analysis - 4|5 shape,0.03658096863223914,0.07178905498717766,Mild
globalmet.globalmet_mod28,Longitudinal analysis - 1|2 average,0.8615560117871585,0.9091797109311722,Mild
globalmet.globalmet_mod28,Longitudinal analysis - 1|2 shape,0.28350681558014956,0.3641371943231279,Mild
globalmet.globalmet_mod28,Longitudinal analysis - 1|3 average,0.15422555401264865,0.28917291377371623,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 1|3 shape,0.16924663891667424,0.24427349946736487,Mild
globalmet.globalmet_mod28,Longitudinal analysis - 1|4 average,0.22201349904007367,0.3793080953942543,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 1|4 shape,0.3230942818813596,0.39645252125155134,Mild
globalmet.globalmet_mod28,Longitudinal analysis - 1|5 average,0.2176290783168508,0.37614902425134705,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 1|5 shape,0.7941271479335927,0.8362082598590084,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 2|3 average,0.06319380868865651,0.1447712708140131,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 2|3 shape,0.6402195734203746,0.7113550815781939,Mild
globalmet.globalmet_mod28,Longitudinal analysis - 2|4 average,1.1243322651951125e-4,9.70314146675234e-4,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 2|4 shape,0.5389692906871079,0.6125346147464369,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 2|5 average,0.006198621234024819,0.025861797201560503,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 2|5 shape,0.7205432591317729,0.7779644443067985,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 3|4 average,0.09891391788493975,0.20806600423209362,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 3|4 shape,0.015165000248724768,0.036189205139002284,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 3|5 average,0.10854797725985764,0.22384689254896992,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 3|5 shape,0.682027684355609,0.7459677797639473,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 4|5 average,0.35612838895329246,0.5134116362484537,Severe
globalmet.globalmet_mod28,Longitudinal analysis - 4|5 shape,0.8287035449294264,0.8615234873028691,Severe
globalmet.globalmet_mod29,Longitudinal analysis - 1|2 average,0.9532530695243571,0.9706754908210706,Severe
globalmet.globalmet_mod29,Longitudinal analysis - 1|2 shape,0.29608358210169866,0.3745635677190164,Mild
globalmet.globalmet_mod29,Longitudinal analysis - 1|3 average,0.7181846407580983,0.8122525347998872,Mild
globalmet.globalmet_mod29,Longitudinal analysis - 1|3 shape,0.52107267116793,0.596322947930601,Mild
globalmet.globalmet_mod29,Longitudinal analysis - 1|4 average,0.42820023710840627,0.5703301255355094,Severe
globalmet.globalmet_mod29,Longitudinal analysis - 1|4 shape,0.002120251338448331,0.007299225919248352,Mild
globalmet.globalmet_mod29,Longitudinal analysis - 1|5 average,0.011149757565557836,0.04181159087084189,Severe
globalmet.globalmet_mod29,Longitudinal analysis - 1|5 shape,0.19138326764687724,0.2697348067506324,Mild
globalmet.globalmet_mod29,Longitudinal analysis - 2|3 average,0.5244523037138299,0.652641220344213,Severe
globalmet.globalmet_mod29,Longitudinal analysis - 2|3 shape,0.6895901354168043,0.7503312354276108,Severe
globalmet.globalmet_mod29,Longitudinal analysis - 2|4 average,0.03665465605717552,0.09847519537748647,Severe
globalmet.globalmet_mod29,Longitudinal analysis - 2|4 shape,0.31255400570120323,0.38838071714350697,Mild
globalmet.globalmet_mod29,Longitudinal analysis - 2|5 average,7.894840285843071e-6,1.0696235225980934e-4,Severe
globalmet.globalmet_mod29,Longitudinal analysis - 2|5 shape,0.16862834927609566,0.24422036791710405,Mild
